empresa,ano,pos,beneficiaria,setor,porte,faturamento_mi,lucro_real,pd
E1345,2022,0,1,Agroindustria,Media,47.09,1,919.9
E1345,2025,1,1,Agroindustria,Media,47.09,1,1016.2
E1346,2022,0,0,Agroindustria,Micro,2.32,0,597.1
E1346,2025,1,0,Agroindustria,Micro,2.32,0,843.0
E1347,2022,0,1,Agroindustria,Pequena,13.31,1,723.5
E1347,2025,1,1,Agroindustria,Pequena,13.31,1,815.2
E1348,2022,0,0,Industria,Pequena,10.36,0,646.1
E1348,2025,1,0,Industria,Pequena,10.36,0,839.1
E1349,2022,0,1,Servicos,Pequena,9.2,1,424.4
E1349,2025,1,1,Servicos,Pequena,9.2,1,656.6
E1350,2022,0,0,Industria,Pequena,9.64,0,442.2
E1350,2025,1,0,Industria,Pequena,9.64,0,817.7
E1351,2022,0,1,Industria,Media,32.76,1,685.5
E1351,2025,1,1,Industria,Media,32.76,1,1084.9
E1352,2022,0,1,Servicos,Media,43.58,1,637.0
E1352,2025,1,1,Servicos,Media,43.58,1,705.9
E1353,2022,0,0,Comercio,Micro,2.81,0,655.5
E1353,2025,1,0,Comercio,Micro,2.81,0,882.4
E1354,2022,0,0,Agropecuaria,Pequena,8.23,0,748.0
E1354,2025,1,0,Agropecuaria,Pequena,8.23,0,862.6
E1355,2022,0,0,Agropecuaria,Micro,4.75,0,159.5
E1355,2025,1,0,Agropecuaria,Micro,4.75,0,372.2
E1356,2022,0,1,Industria,Pequena,7.94,0,600.3
E1356,2025,1,1,Industria,Pequena,7.94,0,903.4
E1357,2022,0,1,Agropecuaria,Media,78.87,1,680.6
E1357,2025,1,1,Agropecuaria,Media,78.87,1,992.1
E1358,2022,0,1,Agropecuaria,Pequena,8.3,1,696.0
E1358,2025,1,1,Agropecuaria,Pequena,8.3,1,1083.1
E1359,2022,0,0,Comercio,Pequena,13.19,0,557.1
E1359,2025,1,0,Comercio,Pequena,13.19,0,694.6
E1360,2022,0,0,Agroindustria,Pequena,4.92,0,731.4
E1360,2025,1,0,Agroindustria,Pequena,4.92,0,971.0
E1361,2022,0,0,Agroindustria,Pequena,5.19,0,579.8
E1361,2025,1,0,Agroindustria,Pequena,5.19,0,710.2
E1362,2022,0,0,Agroindustria,Micro,4.57,0,76.0
E1362,2025,1,0,Agroindustria,Micro,4.57,0,246.0
E1363,2022,0,0,Industria,Media,57.15,1,782.0
E1363,2025,1,0,Industria,Media,57.15,1,954.8
E1364,2022,0,1,Agroindustria,Media,44.11,1,1202.1
E1364,2025,1,1,Agroindustria,Media,44.11,1,1544.7
E1365,2022,0,0,Servicos,Pequena,6.95,0,515.3
E1365,2025,1,0,Servicos,Pequena,6.95,0,735.4
E1366,2022,0,0,Servicos,Pequena,14.77,0,280.4
E1366,2025,1,0,Servicos,Pequena,14.77,0,466.6
E1367,2022,0,1,Comercio,Media,59.3,1,612.6
E1367,2025,1,1,Comercio,Media,59.3,1,781.8
E1368,2022,0,1,Agroindustria,Media,61.89,1,709.4
E1368,2025,1,1,Agroindustria,Media,61.89,1,1116.5
E1369,2022,0,1,Comercio,Media,80.27,1,852.5
E1369,2025,1,1,Comercio,Media,80.27,1,1223.4
E1370,2022,0,0,Industria,Pequena,15.74,0,502.8
E1370,2025,1,0,Industria,Pequena,15.74,0,643.9
E1371,2022,0,0,Agroindustria,Pequena,10.47,0,1056.6
E1371,2025,1,0,Agroindustria,Pequena,10.47,0,1393.7
E1372,2022,0,0,Servicos,Micro,3.55,0,544.1
E1372,2025,1,0,Servicos,Micro,3.55,0,665.8
E1373,2022,0,1,Industria,Pequena,8.58,0,864.2
E1373,2025,1,1,Industria,Pequena,8.58,0,1152.3
E1374,2022,0,1,Industria,Media,34.62,1,727.2
E1374,2025,1,1,Industria,Media,34.62,1,1019.4
E1375,2022,0,0,Comercio,Micro,0.84,0,210.3
E1375,2025,1,0,Comercio,Micro,0.84,0,127.4
E1376,2022,0,0,Comercio,Pequena,12.82,0,804.7
E1376,2025,1,0,Comercio,Pequena,12.82,0,1080.7
E1377,2022,0,0,Servicos,Micro,2.48,0,644.5
E1377,2025,1,0,Servicos,Micro,2.48,0,808.8
E1378,2022,0,0,Industria,Pequena,6.87,1,373.5
E1378,2025,1,0,Industria,Pequena,6.87,1,559.8
E1379,2022,0,0,Comercio,Micro,0.57,0,187.3
E1379,2025,1,0,Comercio,Micro,0.57,0,478.4
E1380,2022,0,1,Servicos,Media,37.24,0,709.4
E1380,2025,1,1,Servicos,Media,37.24,0,1066.1
E1381,2022,0,0,Comercio,Pequena,10.76,0,726.5
E1381,2025,1,0,Comercio,Pequena,10.76,0,1024.5
E1382,2022,0,1,Comercio,Media,71.1,1,966.4
E1382,2025,1,1,Comercio,Media,71.1,1,1557.2
E1383,2022,0,0,Agroindustria,Micro,1.07,0,606.7
E1383,2025,1,0,Agroindustria,Micro,1.07,0,944.2
E1384,2022,0,0,Agroindustria,Pequena,11.22,0,223.3
E1384,2025,1,0,Agroindustria,Pequena,11.22,0,371.3
E1385,2022,0,1,Comercio,Pequena,15.03,0,479.0
E1385,2025,1,1,Comercio,Pequena,15.03,0,809.8
E1386,2022,0,0,Comercio,Media,31.85,0,743.1
E1386,2025,1,0,Comercio,Media,31.85,0,827.3
E1387,2022,0,0,Industria,Micro,1.19,0,490.9
E1387,2025,1,0,Industria,Micro,1.19,0,768.0
E1388,2022,0,1,Comercio,Media,55.08,0,1114.4
E1388,2025,1,1,Comercio,Media,55.08,0,1499.6
E1389,2022,0,0,Servicos,Pequena,15.73,1,534.2
E1389,2025,1,0,Servicos,Pequena,15.73,1,823.8
E1390,2022,0,1,Servicos,Media,60.26,1,1296.5
E1390,2025,1,1,Servicos,Media,60.26,1,1675.9
E1391,2022,0,1,Industria,Pequena,7.06,1,692.6
E1391,2025,1,1,Industria,Pequena,7.06,1,1111.4
E1392,2022,0,1,Agroindustria,Media,51.2,1,538.4
E1392,2025,1,1,Agroindustria,Media,51.2,1,738.4
E1393,2022,0,0,Agroindustria,Pequena,11.48,0,587.3
E1393,2025,1,0,Agroindustria,Pequena,11.48,0,923.1
E1394,2022,0,1,Agropecuaria,Media,42.74,1,880.9
E1394,2025,1,1,Agropecuaria,Media,42.74,1,878.5
E1395,2022,0,0,Agroindustria,Pequena,12.84,1,523.9
E1395,2025,1,0,Agroindustria,Pequena,12.84,1,773.7
E1396,2022,0,0,Comercio,Micro,2.9,0,209.9
E1396,2025,1,0,Comercio,Micro,2.9,0,382.9
E1397,2022,0,0,Agroindustria,Pequena,13.08,0,635.4
E1397,2025,1,0,Agroindustria,Pequena,13.08,0,1181.4
E1398,2022,0,0,Industria,Media,45.9,0,1202.2
E1398,2025,1,0,Industria,Media,45.9,0,1036.9
E1399,2022,0,1,Servicos,Media,48.72,1,1023.4
E1399,2025,1,1,Servicos,Media,48.72,1,1461.6
E1400,2022,0,0,Industria,Micro,0.4,0,513.6
E1400,2025,1,0,Industria,Micro,0.4,0,728.1
E1401,2022,0,0,Industria,Pequena,9.39,0,671.7
E1401,2025,1,0,Industria,Pequena,9.39,0,734.6
E1402,2022,0,0,Servicos,Pequena,8.63,1,657.4
E1402,2025,1,0,Servicos,Pequena,8.63,1,844.0
E1403,2022,0,0,Servicos,Media,83.87,1,911.9
E1403,2025,1,0,Servicos,Media,83.87,1,967.9
E1404,2022,0,0,Comercio,Micro,3.78,0,359.4
E1404,2025,1,0,Comercio,Micro,3.78,0,583.3
E1405,2022,0,0,Agropecuaria,Pequena,15.19,0,935.2
E1405,2025,1,0,Agropecuaria,Pequena,15.19,0,1125.2
E1406,2022,0,1,Agroindustria,Pequena,15.29,1,788.7
E1406,2025,1,1,Agroindustria,Pequena,15.29,1,1083.9
E1407,2022,0,1,Agropecuaria,Media,29.39,1,940.5
E1407,2025,1,1,Agropecuaria,Media,29.39,1,1257.8
E1408,2022,0,1,Agroindustria,Media,68.8,1,670.6
E1408,2025,1,1,Agroindustria,Media,68.8,1,1149.3
E1409,2022,0,0,Servicos,Pequena,10.81,0,574.8
E1409,2025,1,0,Servicos,Pequena,10.81,0,791.8
E1410,2022,0,0,Industria,Micro,2.28,0,395.0
E1410,2025,1,0,Industria,Micro,2.28,0,512.9
E1411,2022,0,1,Servicos,Media,60.9,0,994.0
E1411,2025,1,1,Servicos,Media,60.9,0,1166.6
E1412,2022,0,0,Servicos,Pequena,10.66,0,571.6
E1412,2025,1,0,Servicos,Pequena,10.66,0,897.2
E1413,2022,0,1,Servicos,Media,60.54,1,893.3
E1413,2025,1,1,Servicos,Media,60.54,1,1210.7
E1414,2022,0,0,Agropecuaria,Media,86.47,1,802.0
E1414,2025,1,0,Agropecuaria,Media,86.47,1,1227.0
E1415,2022,0,0,Industria,Pequena,10.9,0,289.3
E1415,2025,1,0,Industria,Pequena,10.9,0,763.1
E1416,2022,0,1,Agroindustria,Pequena,10.62,0,515.6
E1416,2025,1,1,Agroindustria,Pequena,10.62,0,844.5
E1417,2022,0,0,Agropecuaria,Media,85.34,0,892.2
E1417,2025,1,0,Agropecuaria,Media,85.34,0,983.2
E1418,2022,0,0,Agropecuaria,Pequena,15.74,0,633.2
E1418,2025,1,0,Agropecuaria,Pequena,15.74,0,954.6
E1419,2022,0,1,Agropecuaria,Media,24.78,1,1040.6
E1419,2025,1,1,Agropecuaria,Media,24.78,1,1394.6
E1420,2022,0,1,Agroindustria,Pequena,11.66,1,743.8
E1420,2025,1,1,Agroindustria,Pequena,11.66,1,872.5
E1421,2022,0,0,Industria,Micro,2.09,0,348.1
E1421,2025,1,0,Industria,Micro,2.09,0,450.7
E1422,2022,0,1,Comercio,Media,59.77,1,1130.4
E1422,2025,1,1,Comercio,Media,59.77,1,1625.0
E1423,2022,0,0,Servicos,Micro,2.34,0,381.6
E1423,2025,1,0,Servicos,Micro,2.34,0,378.4
E1424,2022,0,0,Industria,Micro,4.46,0,207.5
E1424,2025,1,0,Industria,Micro,4.46,0,240.8
E1425,2022,0,1,Industria,Media,25.28,0,1051.2
E1425,2025,1,1,Industria,Media,25.28,0,1380.9
E1426,2022,0,0,Industria,Micro,3.71,0,343.8
E1426,2025,1,0,Industria,Micro,3.71,0,421.0
E1427,2022,0,1,Agropecuaria,Media,80.44,1,819.6
E1427,2025,1,1,Agropecuaria,Media,80.44,1,1343.1
E1428,2022,0,0,Industria,Pequena,5.91,0,590.5
E1428,2025,1,0,Industria,Pequena,5.91,0,677.6
E1429,2022,0,0,Agroindustria,Micro,2.4,0,487.0
E1429,2025,1,0,Agroindustria,Micro,2.4,0,616.1
E1430,2022,0,0,Agropecuaria,Pequena,8.63,0,718.6
E1430,2025,1,0,Agropecuaria,Pequena,8.63,0,807.2
E1431,2022,0,0,Servicos,Micro,2.68,0,521.2
E1431,2025,1,0,Servicos,Micro,2.68,0,868.3
E1432,2022,0,1,Industria,Media,40.12,1,1127.2
E1432,2025,1,1,Industria,Media,40.12,1,1284.1
E1433,2022,0,1,Comercio,Media,62.1,1,643.2
E1433,2025,1,1,Comercio,Media,62.1,1,1060.5
E1434,2022,0,0,Comercio,Pequena,11.59,1,449.5
E1434,2025,1,0,Comercio,Pequena,11.59,1,457.7
E1435,2022,0,1,Agroindustria,Media,62.63,1,981.7
E1435,2025,1,1,Agroindustria,Media,62.63,1,1266.5
E1436,2022,0,0,Servicos,Pequena,13.25,0,432.8
E1436,2025,1,0,Servicos,Pequena,13.25,0,500.9
E1437,2022,0,0,Agropecuaria,Pequena,7.2,0,430.3
E1437,2025,1,0,Agropecuaria,Pequena,7.2,0,816.2
E1438,2022,0,0,Industria,Micro,1.98,0,318.7
E1438,2025,1,0,Industria,Micro,1.98,0,519.4
E1439,2022,0,0,Comercio,Micro,4.79,0,636.2
E1439,2025,1,0,Comercio,Micro,4.79,0,921.3
E1440,2022,0,1,Agroindustria,Media,52.25,1,884.2
E1440,2025,1,1,Agroindustria,Media,52.25,1,1143.5
E1441,2022,0,0,Comercio,Micro,3.01,0,539.4
E1441,2025,1,0,Comercio,Micro,3.01,0,511.7
E1442,2022,0,1,Agroindustria,Pequena,8.29,0,995.2
E1442,2025,1,1,Agroindustria,Pequena,8.29,0,1474.7
E1443,2022,0,0,Agropecuaria,Pequena,9.46,0,1009.9
E1443,2025,1,0,Agropecuaria,Pequena,9.46,0,1079.4
E1444,2022,0,1,Servicos,Pequena,5.87,0,594.2
E1444,2025,1,1,Servicos,Pequena,5.87,0,1031.5
E1445,2022,0,0,Comercio,Pequena,7.73,0,584.5
E1445,2025,1,0,Comercio,Pequena,7.73,0,823.6
E1446,2022,0,0,Agropecuaria,Media,45.26,1,793.2
E1446,2025,1,0,Agropecuaria,Media,45.26,1,1138.7
E1447,2022,0,1,Agroindustria,Media,45.94,1,812.3
E1447,2025,1,1,Agroindustria,Media,45.94,1,1143.9
E1448,2022,0,1,Comercio,Media,84.76,1,946.8
E1448,2025,1,1,Comercio,Media,84.76,1,1174.7
E1449,2022,0,1,Servicos,Pequena,15.61,0,356.2
E1449,2025,1,1,Servicos,Pequena,15.61,0,840.6
E1450,2022,0,0,Servicos,Pequena,4.93,1,810.2
E1450,2025,1,0,Servicos,Pequena,4.93,1,915.5
E1451,2022,0,0,Agropecuaria,Pequena,14.63,0,384.1
E1451,2025,1,0,Agropecuaria,Pequena,14.63,0,572.3
E1452,2022,0,1,Agropecuaria,Media,18.05,1,829.4
E1452,2025,1,1,Agropecuaria,Media,18.05,1,901.4
E1453,2022,0,0,Agroindustria,Media,42.49,0,819.0
E1453,2025,1,0,Agroindustria,Media,42.49,0,923.0
E1454,2022,0,0,Servicos,Micro,2.56,0,263.5
E1454,2025,1,0,Servicos,Micro,2.56,0,530.9
E1455,2022,0,1,Servicos,Media,35.34,1,1128.7
E1455,2025,1,1,Servicos,Media,35.34,1,1648.7
E1456,2022,0,1,Agroindustria,Media,44.52,1,786.6
E1456,2025,1,1,Agroindustria,Media,44.52,1,1239.4
E1457,2022,0,0,Agroindustria,Media,60.56,0,1037.9
E1457,2025,1,0,Agroindustria,Media,60.56,0,1150.7
E1458,2022,0,0,Servicos,Micro,3.91,1,97.6
E1458,2025,1,0,Servicos,Micro,3.91,1,425.6
E1459,2022,0,1,Agropecuaria,Media,59.17,1,1297.7
E1459,2025,1,1,Agropecuaria,Media,59.17,1,1722.9
E1460,2022,0,0,Agropecuaria,Pequena,10.23,0,934.9
E1460,2025,1,0,Agropecuaria,Pequena,10.23,0,1324.7
E1461,2022,0,0,Industria,Media,37.6,0,848.8
E1461,2025,1,0,Industria,Media,37.6,0,1070.6
E1462,2022,0,0,Comercio,Pequena,13.55,0,529.9
E1462,2025,1,0,Comercio,Pequena,13.55,0,740.1
E1463,2022,0,0,Agroindustria,Pequena,6.85,1,555.5
E1463,2025,1,0,Agroindustria,Pequena,6.85,1,738.5
E1464,2022,0,1,Comercio,Media,63.56,1,1143.0
E1464,2025,1,1,Comercio,Media,63.56,1,1541.0
E1465,2022,0,0,Agropecuaria,Micro,3.86,0,423.3
E1465,2025,1,0,Agropecuaria,Micro,3.86,0,584.2
E1466,2022,0,0,Servicos,Pequena,15.63,0,769.5
E1466,2025,1,0,Servicos,Pequena,15.63,0,806.3
E1467,2022,0,1,Agropecuaria,Pequena,13.97,0,870.1
E1467,2025,1,1,Agropecuaria,Pequena,13.97,0,1184.3
E1468,2022,0,0,Servicos,Pequena,7.24,0,482.7
E1468,2025,1,0,Servicos,Pequena,7.24,0,639.8
E1469,2022,0,0,Agropecuaria,Micro,1.88,0,506.8
E1469,2025,1,0,Agropecuaria,Micro,1.88,0,751.4
E1470,2022,0,0,Servicos,Media,33.79,0,947.7
E1470,2025,1,0,Servicos,Media,33.79,0,977.8
E1471,2022,0,0,Agropecuaria,Pequena,10.74,0,823.1
E1471,2025,1,0,Agropecuaria,Pequena,10.74,0,1042.6
E1472,2022,0,0,Agroindustria,Media,79.39,0,745.0
E1472,2025,1,0,Agroindustria,Media,79.39,0,989.0
E1473,2022,0,0,Agroindustria,Micro,0.88,0,489.1
E1473,2025,1,0,Agroindustria,Micro,0.88,0,685.2
E1474,2022,0,1,Agropecuaria,Media,58.29,1,1130.0
E1474,2025,1,1,Agropecuaria,Media,58.29,1,1374.8
E1475,2022,0,0,Agropecuaria,Micro,1.23,0,472.2
E1475,2025,1,0,Agropecuaria,Micro,1.23,0,689.0
E1476,2022,0,0,Agropecuaria,Micro,0.98,0,424.3
E1476,2025,1,0,Agropecuaria,Micro,0.98,0,390.7
E1477,2022,0,0,Industria,Micro,4.42,0,569.9
E1477,2025,1,0,Industria,Micro,4.42,0,949.0
E1478,2022,0,0,Servicos,Pequena,12.2,0,836.9
E1478,2025,1,0,Servicos,Pequena,12.2,0,936.3
E1479,2022,0,1,Servicos,Pequena,14.64,1,328.5
E1479,2025,1,1,Servicos,Pequena,14.64,1,790.0
E1480,2022,0,0,Comercio,Micro,4.67,0,429.7
E1480,2025,1,0,Comercio,Micro,4.67,0,637.3
E1481,2022,0,1,Servicos,Pequena,15.72,0,597.2
E1481,2025,1,1,Servicos,Pequena,15.72,0,740.6
E1482,2022,0,1,Agroindustria,Pequena,7.19,0,652.7
E1482,2025,1,1,Agroindustria,Pequena,7.19,0,799.4
E1483,2022,0,0,Agroindustria,Micro,3.02,0,424.8
E1483,2025,1,0,Agroindustria,Micro,3.02,0,510.9
E1484,2022,0,1,Servicos,Media,31.81,1,845.3
E1484,2025,1,1,Servicos,Media,31.81,1,1077.7
E1485,2022,0,1,Comercio,Media,74.17,1,681.2
E1485,2025,1,1,Comercio,Media,74.17,1,802.7
E1486,2022,0,1,Agropecuaria,Pequena,9.39,1,645.8
E1486,2025,1,1,Agropecuaria,Pequena,9.39,1,945.4
E1487,2022,0,0,Servicos,Pequena,12.91,1,367.3
E1487,2025,1,0,Servicos,Pequena,12.91,1,353.4
E1488,2022,0,0,Agropecuaria,Pequena,8.37,0,464.0
E1488,2025,1,0,Agropecuaria,Pequena,8.37,0,611.9
E1489,2022,0,0,Servicos,Pequena,12.19,0,791.9
E1489,2025,1,0,Servicos,Pequena,12.19,0,1046.0
E1490,2022,0,0,Industria,Micro,1.08,0,323.4
E1490,2025,1,0,Industria,Micro,1.08,0,417.2
E1491,2022,0,0,Servicos,Pequena,5.92,0,695.4
E1491,2025,1,0,Servicos,Pequena,5.92,0,904.8
E1492,2022,0,0,Comercio,Micro,2.95,0,197.6
E1492,2025,1,0,Comercio,Micro,2.95,0,354.2
E1493,2022,0,0,Agropecuaria,Micro,4.3,0,349.8
E1493,2025,1,0,Agropecuaria,Micro,4.3,0,552.3
E1494,2022,0,0,Agropecuaria,Pequena,5.96,0,799.9
E1494,2025,1,0,Agropecuaria,Pequena,5.96,0,922.6
E1495,2022,0,0,Comercio,Pequena,15.67,0,586.4
E1495,2025,1,0,Comercio,Pequena,15.67,0,778.0
E1496,2022,0,0,Industria,Micro,4.19,0,362.1
E1496,2025,1,0,Industria,Micro,4.19,0,369.2
E1497,2022,0,0,Agroindustria,Pequena,9.21,0,201.9
E1497,2025,1,0,Agroindustria,Pequena,9.21,0,365.1
E1498,2022,0,1,Agroindustria,Pequena,14.91,1,397.6
E1498,2025,1,1,Agroindustria,Pequena,14.91,1,718.2
E1499,2022,0,0,Servicos,Media,25.47,1,581.0
E1499,2025,1,0,Servicos,Media,25.47,1,760.6
E1500,2022,0,0,Agropecuaria,Pequena,14.29,0,643.7
E1500,2025,1,0,Agropecuaria,Pequena,14.29,0,784.4
